ensembl_gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06
ENSG00000226108	0	0	0	0	0	0
ENSG00000226110	0	1	0	0	1	0
ENSG00000226112	0	0	0	0	0	0
ENSG00000226113	0	0	0	0	0	0
ENSG00000226114	0	0	0	0	0	0
ENSG00000226115	0	0	0	1	0	0
ENSG00000226116	0	0	0	0	0	0
ENSG00000226117	0	0	1	0	0	0
ENSG00000226118	0	0	0	0	0	0
ENSG00000226119	0	0	0	0	0	0
ENSG00000226121	174	110	166	248	162	147
ENSG00000226122	0	0	0	1	0	0
ENSG00000226124	1	5	5	2	0	3
ENSG00000226125	0	0	0	0	0	0
ENSG00000226126	0	1	0	1	1	1
ENSG00000226128	0	0	0	0	0	0
ENSG00000226130	0	0	0	0	0	0
ENSG00000226131	0	0	0	1	0	2
ENSG00000226132	0	0	0	0	0	0
ENSG00000226133	0	0	0	0	0	0
ENSG00000226134	0	1	0	0	0	0
ENSG00000226137	119	153	76	197	143	203
ENSG00000226138	8	8	4	11	5	15
ENSG00000226140	0	0	0	0	0	0
ENSG00000226141	0	0	0	0	0	0
ENSG00000226142	1	1	0	0	1	1
ENSG00000226143	0	0	0	0	0	0
ENSG00000226144	0	1	0	0	0	1
ENSG00000226145	0	0	0	0	0	0
ENSG00000226147	0	0	0	0	0	0
ENSG00000226148	1	1	1	4	0	0
ENSG00000226149	2	3	2	5	2	0
ENSG00000226153	0	0	0	0	0	0
ENSG00000226156	0	0	0	0	0	0
ENSG00000226157	0	0	0	0	0	0
ENSG00000226158	0	0	0	0	1	0
ENSG00000226159	0	0	0	0	0	0
ENSG00000226160	0	0	0	0	0	0
ENSG00000226161	6	3	4	6	5	4
ENSG00000226163	0	0	0	0	0	0
ENSG00000226164	0	0	0	0	0	0
ENSG00000226166	0	0	0	1	0	0
ENSG00000226167	1	0	1	0	0	0
ENSG00000226168	0	0	0	0	0	0
ENSG00000226169	0	0	0	0	0	0
ENSG00000226172	0	0	0	0	0	0
ENSG00000226174	4	1	5	2	2	0
ENSG00000226179	5	19	2	4	0	8
ENSG00000226180	4	10	11	14	6	16
ENSG00000226181	0	0	0	0	0	0
ENSG00000226183	0	0	0	0	0	0
ENSG00000226185	0	0	0	0	0	0
ENSG00000226186	0	0	0	0	0	0
ENSG00000226188	0	0	0	0	0	0
ENSG00000226191	0	1	2	1	1	0
ENSG00000226193	0	0	0	0	0	0
ENSG00000226194	0	0	0	5	0	2
ENSG00000226196	0	0	0	0	0	0
ENSG00000226197	0	0	0	0	0	0
ENSG00000226199	0	0	0	0	0	0
ENSG00000226200	10	19	9	18	17	10
ENSG00000226203	0	0	0	0	0	0
ENSG00000226204	0	0	0	0	0	0
ENSG00000226205	0	0	0	0	1	0
ENSG00000226206	0	0	0	0	0	0
ENSG00000226207	0	0	0	0	0	0
ENSG00000226208	0	0	0	0	1	0
ENSG00000226209	0	0	0	0	0	0
ENSG00000226210	40	78	38	133	72	186
ENSG00000226211	0	0	0	0	0	0
ENSG00000226212	0	0	0	0	0	0
ENSG00000226213	0	0	0	0	0	0
ENSG00000226216	0	0	10	0	0	0
ENSG00000226217	0	0	0	0	0	0
ENSG00000226218	0	0	0	0	0	0
ENSG00000226220	0	0	0	0	0	0
ENSG00000226221	933	1509	396	749	452	1083
ENSG00000226222	0	0	0	0	0	0
ENSG00000226223	0	0	0	0	0	0
ENSG00000226226	0	0	0	0	0	1
ENSG00000226229	0	0	0	0	0	0
ENSG00000226230	0	0	0	2	0	2
ENSG00000226232	0	0	0	0	0	0
ENSG00000226233	0	0	1	0	0	0
ENSG00000226234	1	3	0	1	1	0
ENSG00000226235	0	0	1	0	0	1
ENSG00000226237	13	1	7	12	9	8
ENSG00000226238	0	0	0	0	0	0
ENSG00000226239	0	1	1	1	0	1
ENSG00000226240	0	0	0	0	1	0
ENSG00000226241	0	0	0	0	0	0
ENSG00000226242	0	0	0	0	0	0
ENSG00000226243	110	164	35	48	25	63
ENSG00000226245	0	0	0	0	0	0
ENSG00000226246	0	0	0	1	0	0
ENSG00000226247	11	9	14	13	8	16
ENSG00000226249	0	0	0	0	0	0
ENSG00000226250	0	0	0	0	0	0
ENSG00000226251	0	0	0	0	0	0
ENSG00000226252	0	0	0	1	0	0
ENSG00000226253	1	0	0	2	0	0
ENSG00000226254	0	0	0	0	0	0
ENSG00000226255	0	0	0	0	0	0
ENSG00000226258	0	0	0	0	0	0
ENSG00000226259	4	1	13	1	2	8
ENSG00000226261	3	4	2	7	4	5
ENSG00000226262	0	0	0	0	0	0
ENSG00000226263	0	0	0	0	0	0
ENSG00000226266	8	1	5	8	1	3
ENSG00000226268	20	12	19	36	31	37
ENSG00000226270	0	0	0	0	0	0
ENSG00000226272	0	0	0	0	0	0
ENSG00000226273	1	1	1	0	0	2
ENSG00000226276	0	0	0	0	0	0
ENSG00000226277	0	0	0	0	0	0
ENSG00000226278	82	143	50	100	43	81
ENSG00000226279	2	1	1	1	0	2
ENSG00000226280	0	1	0	0	0	0
ENSG00000226281	0	0	0	0	0	0
ENSG00000226284	129	155	77	101	38	156
ENSG00000226285	0	0	0	0	0	0
ENSG00000226286	0	0	0	0	0	0
ENSG00000226287	20	27	27	22	10	30
ENSG00000226288	0	0	0	0	0	0
ENSG00000226289	0	0	0	0	0	0
ENSG00000226291	0	0	0	0	0	0
ENSG00000226292	0	0	1	0	0	1
ENSG00000226296	0	0	0	0	0	0
ENSG00000226297	0	0	0	0	0	0
ENSG00000226298	0	0	0	0	0	0
ENSG00000226299	0	1	0	0	0	0
ENSG00000226301	0	1	0	0	2	0
ENSG00000226302	0	0	0	0	0	0
ENSG00000226304	0	0	0	0	0	0
ENSG00000226306	0	0	0	0	0	0
ENSG00000226307	0	0	0	0	0	0
ENSG00000226308	0	0	0	0	0	0
ENSG00000226309	21	9	13	12	13	9
ENSG00000226310	2	2	0	0	2	0
ENSG00000226312	1	4	0	1	0	1
ENSG00000226313	0	1	0	0	0	1
ENSG00000226314	8	9	14	10	9	13
ENSG00000226317	0	0	0	0	0	0
ENSG00000226318	1	0	3	1	1	0
ENSG00000226320	0	0	0	2	2	0
ENSG00000226321	1	0	0	1	2	0
ENSG00000226323	0	0	0	0	0	0
ENSG00000226324	0	0	0	0	0	0
ENSG00000226327	4	1	3	2	3	3
ENSG00000226328	33	33	34	39	23	67
ENSG00000226329	0	0	0	1	0	0
ENSG00000226330	0	0	0	0	0	0
ENSG00000226331	0	0	0	1	0	0
ENSG00000226332	0	2	2	0	2	2
ENSG00000226334	0	1	0	0	0	0
ENSG00000226336	0	0	0	0	0	0
ENSG00000226337	0	0	0	0	0	0
ENSG00000226338	1	0	0	0	0	0
ENSG00000226339	0	0	0	0	0	0
ENSG00000226340	0	0	0	0	0	0
ENSG00000226341	0	0	0	1	0	0
ENSG00000226342	8	4	41	29	25	24
ENSG00000226344	0	0	0	0	0	0
ENSG00000226345	0	0	0	0	0	0
ENSG00000226348	0	0	0	0	0	0
ENSG00000226349	0	0	0	1	1	0
ENSG00000226352	3	0	0	4	1	2
ENSG00000226353	0	0	0	0	0	0
ENSG00000226355	0	0	0	1	0	0
ENSG00000226356	1	0	0	2	1	0
ENSG00000226358	0	0	0	0	1	0
ENSG00000226359	1	3	1	2	2	3
ENSG00000226360	744	1121	362	587	424	895
ENSG00000226361	7	12	10	12	3	14
ENSG00000226362	0	0	0	0	0	0
ENSG00000226363	0	0	0	0	0	0
ENSG00000226364	0	0	0	0	0	0
ENSG00000226366	0	0	0	0	1	0
ENSG00000226367	0	0	0	1	0	0
ENSG00000226369	0	0	0	0	0	0
ENSG00000226370	0	0	0	0	0	0
ENSG00000226372	0	0	0	1	2	4
ENSG00000226374	0	1	0	0	0	0
ENSG00000226375	0	0	0	0	0	0
ENSG00000226376	0	0	0	0	0	0
ENSG00000226377	1	0	0	6	2	0
ENSG00000226380	17	13	58	23	15	17
ENSG00000226383	2	0	0	2	3	0
ENSG00000226386	0	0	1	0	1	0
ENSG00000226387	0	0	0	0	0	0
ENSG00000226388	0	1	0	0	0	0
ENSG00000226389	0	0	0	0	1	1
ENSG00000226390	0	0	0	0	0	0
ENSG00000226392	0	0	0	0	0	0
ENSG00000226393	0	0	0	0	0	0
ENSG00000226394	0	0	0	0	1	0
ENSG00000226395	0	0	0	0	0	0
ENSG00000226396	145	186	144	284	121	211
ENSG00000226397	0	0	0	0	0	0
ENSG00000226398	0	0	0	1	0	0
ENSG00000226400	0	1	4	0	0	1
ENSG00000226401	0	0	0	0	0	0
ENSG00000226403	0	0	0	0	0	0
ENSG00000226405	7	1	4	0	0	0
ENSG00000226406	0	0	0	0	0	0
ENSG00000226407	1	0	0	0	0	1
ENSG00000226409	0	0	0	0	0	0
ENSG00000226410	0	0	0	0	0	0
ENSG00000226411	0	0	0	0	0	0
ENSG00000226412	0	0	0	0	0	1
ENSG00000226413	0	0	0	0	0	0
ENSG00000226414	0	0	0	0	0	0
ENSG00000226415	3109	3783	1570	4022	1944	4179
ENSG00000226416	0	0	0	0	0	0
ENSG00000226419	96	101	115	131	104	151
ENSG00000226420	0	0	0	0	0	0
ENSG00000226421	42	33	11	44	9	25
ENSG00000226423	0	0	0	0	0	0
ENSG00000226425	0	0	0	0	0	0
ENSG00000226426	0	0	0	0	0	0
ENSG00000226427	1	1	1	3	5	4
ENSG00000226428	1	1	0	1	0	0
ENSG00000226429	0	0	0	0	0	0
ENSG00000226430	0	0	0	0	0	0
ENSG00000226431	0	0	0	0	0	0
ENSG00000226432	14	25	6	53	23	40
ENSG00000226433	0	0	0	0	0	0
ENSG00000226435	0	0	0	0	0	0
ENSG00000226436	1	0	2	0	1	0
ENSG00000226438	0	0	0	0	0	0
ENSG00000226439	0	1	3	1	3	5
ENSG00000226440	0	0	0	0	0	0
ENSG00000226441	0	0	0	0	0	0
ENSG00000226442	0	0	0	0	0	0
ENSG00000226443	44	31	118	308	52	69
ENSG00000226444	0	0	0	0	0	0
ENSG00000226445	13	17	11	9	4	13
ENSG00000226446	0	0	0	0	0	0
ENSG00000226447	0	1	0	0	0	0
ENSG00000226448	0	0	0	0	0	0
ENSG00000226449	0	0	0	0	0	0
ENSG00000226450	4	0	0	2	2	1
ENSG00000226453	2	2	0	2	4	3
ENSG00000226454	0	0	0	0	0	0
ENSG00000226455	0	0	0	0	0	0
ENSG00000226457	3	3	3	7	11	8
ENSG00000226461	0	0	0	0	0	0
ENSG00000226465	0	1	2	0	0	1
ENSG00000226466	1	0	2	6	4	1
ENSG00000226468	0	0	0	0	0	0
ENSG00000226469	0	0	0	0	0	0
ENSG00000226470	0	0	0	0	0	0
ENSG00000226471	7	6	0	8	3	6
ENSG00000226472	0	0	0	1	0	0
ENSG00000226473	0	0	0	1	0	0
ENSG00000226474	0	0	0	0	0	0
ENSG00000226476	0	0	0	1	0	0
ENSG00000226477	0	0	0	0	0	0
ENSG00000226478	19	39	36	31	24	36
ENSG00000226479	440	577	557	511	309	418
ENSG00000226480	0	4	0	1	0	0
ENSG00000226481	0	0	0	0	0	0
ENSG00000226482	0	0	0	0	0	0
ENSG00000226483	0	0	0	0	0	0
ENSG00000226484	0	0	0	0	0	0
ENSG00000226485	0	0	0	0	0	0
ENSG00000226486	0	0	0	0	0	0
ENSG00000226487	0	0	0	0	0	0
ENSG00000226488	0	0	0	0	0	0
ENSG00000226489	0	0	0	0	0	0
ENSG00000226490	0	0	0	0	0	0
ENSG00000226491	0	0	1	0	0	1
ENSG00000226493	3	1	1	3	7	2
ENSG00000226496	0	0	0	1	0	0
ENSG00000226497	0	0	0	0	0	0
ENSG00000226498	0	0	1	4	0	0
ENSG00000226499	0	0	0	3	0	0
ENSG00000226500	0	0	1	0	0	0
ENSG00000226501	0	0	0	1	0	1
ENSG00000226502	0	0	0	0	0	0
ENSG00000226504	0	0	0	0	1	0
ENSG00000226506	0	0	0	0	0	0
ENSG00000226507	0	0	1	0	0	0
ENSG00000226508	0	0	0	0	0	0
ENSG00000226509	0	0	0	0	0	0
ENSG00000226510	1	0	0	0	0	0
ENSG00000226515	0	0	0	0	0	0
ENSG00000226516	0	0	0	0	0	0
ENSG00000226519	1	0	0	1	1	0
ENSG00000226520	0	0	1	1	0	0
ENSG00000226521	0	0	0	0	1	0
ENSG00000226522	0	0	0	0	0	0
ENSG00000226523	0	0	1	0	0	0
ENSG00000226525	419	729	104	166	110	273
ENSG00000226526	1	1	0	1	0	3
ENSG00000226527	0	0	0	0	0	0
ENSG00000226529	0	0	0	0	0	0
ENSG00000226530	0	1	1	0	0	0
ENSG00000226532	91	109	38	65	41	42
ENSG00000226533	1	0	0	0	0	0
ENSG00000226534	0	0	0	0	0	0
ENSG00000226535	30	31	39	38	44	33
ENSG00000226536	0	0	0	0	0	0
ENSG00000226537	0	0	0	0	0	0
ENSG00000226539	1	2	1	2	2	3
ENSG00000226540	0	5	1	6	6	3
ENSG00000226541	0	0	0	0	0	0
ENSG00000226542	0	0	0	0	0	0
ENSG00000226543	10	19	56	68	116	64
ENSG00000226544	25	29	13	33	21	24
ENSG00000226545	3	1	1	2	1	6
ENSG00000226547	1	1	1	2	2	4
ENSG00000226548	0	2	0	2	2	0
ENSG00000226549	82	87	110	238	171	119
ENSG00000226552	0	1	0	0	0	0
ENSG00000226553	16	21	26	37	19	18
ENSG00000226554	0	0	1	1	2	0
ENSG00000226555	0	0	0	0	1	0
ENSG00000226556	0	0	3	1	4	5
ENSG00000226557	2	1	3	1	0	0
ENSG00000226558	0	0	0	0	0	0
ENSG00000226562	0	0	0	15	10	5
ENSG00000226564	68	129	38	25	41	86
ENSG00000226565	0	0	0	0	0	0
ENSG00000226566	0	0	0	0	0	0
ENSG00000226567	0	0	0	0	1	1
ENSG00000226570	0	0	0	0	0	1
ENSG00000226571	0	0	0	3	0	4
ENSG00000226572	0	0	0	0	0	0
ENSG00000226573	0	0	0	0	0	0
ENSG00000226576	0	0	0	0	0	0
ENSG00000226577	0	0	0	3	2	0
ENSG00000226578	0	0	0	0	0	0
ENSG00000226579	1	0	0	0	0	0
ENSG00000226580	0	0	0	0	0	1
ENSG00000226581	0	0	0	0	0	0
ENSG00000226582	0	0	0	0	0	0
ENSG00000226587	0	0	0	0	0	0
ENSG00000226590	0	0	0	0	0	0
ENSG00000226592	0	0	0	0	0	0
ENSG00000226594	0	0	0	0	1	0
ENSG00000226595	0	0	0	0	0	0
ENSG00000226597	0	0	0	0	0	0
ENSG00000226599	0	0	0	0	0	0
ENSG00000226600	0	0	0	0	0	0
ENSG00000226601	0	0	0	0	0	0
ENSG00000226604	0	0	0	0	0	0
ENSG00000226605	0	0	0	0	0	0
ENSG00000226608	2465	3617	1695	3261	1529	2599
ENSG00000226609	3	3	2	3	0	1
ENSG00000226611	0	0	0	0	0	0
ENSG00000226616	0	0	0	0	0	0
ENSG00000226617	0	2	0	0	0	0
ENSG00000226619	0	0	0	0	0	0
ENSG00000226620	0	1	0	0	0	1
ENSG00000226621	0	2	0	0	1	1
ENSG00000226622	1	0	0	0	0	0
ENSG00000226624	0	0	0	0	1	2
ENSG00000226625	0	0	0	0	0	0
ENSG00000226626	0	0	0	1	1	0
ENSG00000226627	0	0	0	0	0	0
ENSG00000226629	0	0	0	0	0	0
ENSG00000226631	0	0	0	0	0	0
ENSG00000226632	3	5	2	3	2	8
ENSG00000226633	0	0	0	0	1	0
ENSG00000226636	0	0	0	0	0	0
ENSG00000226640	0	0	0	0	0	0
ENSG00000226641	1	1	3	0	0	1
ENSG00000226642	17	14	23	41	28	24
ENSG00000226643	0	0	0	0	0	0
ENSG00000226644	0	0	0	0	0	0
ENSG00000226645	0	0	2	1	0	0
ENSG00000226646	10	10	10	11	8	10
ENSG00000226647	0	0	0	0	0	0
ENSG00000226648	1	4	1	6	2	0
ENSG00000226649	0	0	0	0	0	1
ENSG00000226650	32	34	65	55	61	42
ENSG00000226652	2	3	6	4	4	1
ENSG00000226653	0	0	0	0	0	0
ENSG00000226655	0	0	0	0	0	0
ENSG00000226658	0	0	0	0	0	0
ENSG00000226659	0	0	0	0	0	0
ENSG00000226660	0	0	0	0	0	0
ENSG00000226661	0	0	0	0	0	0
ENSG00000226662	0	0	0	0	0	0
ENSG00000226663	0	0	0	0	0	0
ENSG00000226664	0	1	0	0	0	0
ENSG00000226665	0	0	0	0	0	0
ENSG00000226666	83	72	136	127	151	111
ENSG00000226668	0	0	0	0	0	0
ENSG00000226669	0	0	0	0	0	0
ENSG00000226670	0	0	0	0	0	0
ENSG00000226671	0	0	0	0	0	0
ENSG00000226673	1	0	2	0	0	0
ENSG00000226674	0	0	3	1	2	2
ENSG00000226676	0	0	0	0	0	0
ENSG00000226677	7	12	16	8	12	10
ENSG00000226679	0	0	0	0	0	0
ENSG00000226680	0	0	0	0	0	0
ENSG00000226681	0	0	0	0	0	0
ENSG00000226683	0	0	0	1	0	0
ENSG00000226685	0	0	0	0	0	0
ENSG00000226686	5	4	4	6	1	6
ENSG00000226688	136	131	163	186	157	174
ENSG00000226690	0	0	0	0	0	0
ENSG00000226693	0	0	0	0	0	0
ENSG00000226694	0	0	0	0	0	0
ENSG00000226695	0	0	0	0	0	0
ENSG00000226696	10	6	12	17	10	4
ENSG00000226698	0	0	0	0	0	0
ENSG00000226699	0	0	0	0	0	0
ENSG00000226700	0	0	0	0	0	0
ENSG00000226701	1	1	1	1	3	4
ENSG00000226702	0	0	0	0	0	0
ENSG00000226703	0	0	0	1	1	1
ENSG00000226705	0	1	1	0	6	2
ENSG00000226706	0	0	0	0	0	0
ENSG00000226707	0	0	0	0	0	0
ENSG00000226708	0	0	0	0	0	0
ENSG00000226709	0	0	0	0	0	0
ENSG00000226711	6	4	2	4	2	2
ENSG00000226715	0	0	0	0	0	0
ENSG00000226716	0	0	0	0	0	0
ENSG00000226717	0	0	0	0	0	0
ENSG00000226718	0	0	0	0	0	0
ENSG00000226721	29	38	42	45	35	51
ENSG00000226722	0	0	0	0	0	0
ENSG00000226723	110	102	95	143	123	133
ENSG00000226724	0	0	0	0	0	0
ENSG00000226725	0	0	0	0	0	0
ENSG00000226726	0	0	0	1	1	2
ENSG00000226729	1	2	1	1	0	3
ENSG00000226733	0	0	0	2	0	0
ENSG00000226734	0	0	0	0	0	0
ENSG00000226739	0	0	0	0	0	0
ENSG00000226741	0	0	0	0	0	0
ENSG00000226742	64	78	94	120	96	147
ENSG00000226744	0	0	0	0	0	0
ENSG00000226745	3	4	15	25	24	10
ENSG00000226746	0	0	0	1	0	0
ENSG00000226747	0	0	0	0	0	0
ENSG00000226750	0	0	0	0	0	0
ENSG00000226751	0	0	0	0	0	0
ENSG00000226752	91	111	128	178	125	148
ENSG00000226753	0	0	0	0	0	0
ENSG00000226754	8	6	0	17	18	10
ENSG00000226755	0	0	1	1	2	0
ENSG00000226756	1	2	2	0	0	0
ENSG00000226757	0	0	0	0	0	0
ENSG00000226758	1	0	0	0	0	1
ENSG00000226759	0	0	0	0	0	0
ENSG00000226761	0	0	0	0	0	0
ENSG00000226762	0	0	0	0	0	0
ENSG00000226763	0	1	0	1	3	1
ENSG00000226764	0	0	0	0	0	0
ENSG00000226765	0	0	0	0	0	0
ENSG00000226766	0	0	0	0	0	1
ENSG00000226767	0	0	0	0	0	0
ENSG00000226769	1	0	0	0	0	0
ENSG00000226770	0	0	0	0	0	0
ENSG00000226771	0	0	0	0	0	0
ENSG00000226772	0	0	0	0	0	0
ENSG00000226773	0	0	0	0	0	0
ENSG00000226774	0	2	0	1	0	0
ENSG00000226776	0	0	0	0	0	0
ENSG00000226777	0	0	0	0	0	0
ENSG00000226779	0	0	0	0	0	0
ENSG00000226780	0	0	0	1	0	0
ENSG00000226781	34	43	22	47	49	69
ENSG00000226782	0	0	0	0	0	0
ENSG00000226783	8	7	11	6	3	4
ENSG00000226784	94	106	27	106	44	133
ENSG00000226789	0	0	2	1	3	2
ENSG00000226790	3	6	5	4	5	3
ENSG00000226791	0	0	0	0	0	0
ENSG00000226792	0	0	0	0	0	0
ENSG00000226794	0	0	0	0	0	0
ENSG00000226797	0	0	0	0	0	0
ENSG00000226798	0	0	0	1	0	0
ENSG00000226800	12	11	0	26	5	11
ENSG00000226801	1	0	1	1	0	0
ENSG00000226802	0	0	0	0	2	0
ENSG00000226803	0	0	0	1	0	0
ENSG00000226804	0	0	0	0	0	0
ENSG00000226806	1	0	0	0	0	0
ENSG00000226807	1	0	1	0	0	1
ENSG00000226808	4	8	2	12	7	12
ENSG00000226810	0	0	1	2	1	1
ENSG00000226812	0	0	0	0	0	0
ENSG00000226813	0	0	0	0	0	0
ENSG00000226814	1	2	2	0	1	0
ENSG00000226816	0	1	0	0	2	1
ENSG00000226818	0	0	0	1	3	0
ENSG00000226819	0	0	0	2	0	0
ENSG00000226820	0	0	0	0	0	0
ENSG00000226822	0	0	1	0	0	0
ENSG00000226823	5	7	4	9	7	5
ENSG00000226824	22	15	12	20	13	28
ENSG00000226825	0	0	0	1	0	0
ENSG00000226827	0	2	0	1	0	1
ENSG00000226828	0	0	0	1	0	0
ENSG00000226829	0	0	0	0	0	0
ENSG00000226831	0	0	0	1	0	0
ENSG00000226833	1	0	1	2	0	0
ENSG00000226835	13	15	16	6	8	8
ENSG00000226836	0	0	0	0	0	0
ENSG00000226837	2	0	0	1	1	0
ENSG00000226838	0	0	0	0	0	0
ENSG00000226839	0	0	0	0	0	0
ENSG00000226840	0	0	1	1	4	1
ENSG00000226842	0	0	0	0	0	1
ENSG00000226843	0	0	0	0	0	0
ENSG00000226845	0	2	0	0	0	0
ENSG00000226846	0	0	0	3	2	1
ENSG00000226847	0	0	0	0	0	0
ENSG00000226849	0	1	0	0	0	1
ENSG00000226851	0	0	0	0	0	0
ENSG00000226853	1	2	1	1	2	0
ENSG00000226854	0	0	0	0	0	0
ENSG00000226855	2	4	1	2	5	6
ENSG00000226856	0	0	0	0	1	0
ENSG00000226857	0	0	0	0	0	0
ENSG00000226859	0	0	0	0	0	0
ENSG00000226860	0	0	3	0	1	9
ENSG00000226861	0	0	0	0	0	1
ENSG00000226862	0	0	0	0	0	0
ENSG00000226863	1	0	5	0	0	0
ENSG00000226864	11	13	8	11	10	24
ENSG00000226867	0	0	0	0	0	0
ENSG00000226868	0	0	0	0	0	0
ENSG00000226869	0	0	1	1	0	0
ENSG00000226870	0	0	0	0	0	0
ENSG00000226871	0	0	0	0	0	1
ENSG00000226872	0	0	0	0	0	0
ENSG00000226873	0	0	0	0	0	0
ENSG00000226874	0	0	0	1	0	0
ENSG00000226875	1	0	0	0	0	0
ENSG00000226876	0	0	0	0	0	0
ENSG00000226877	0	0	0	0	0	0
ENSG00000226878	0	0	0	0	0	0
ENSG00000226881	0	0	0	0	0	0
ENSG00000226883	0	0	0	1	0	0
ENSG00000226884	0	0	0	0	0	0
ENSG00000226885	0	0	0	0	0	0
ENSG00000226886	0	0	0	0	0	0
ENSG00000226887	1	0	1	1	3	5
ENSG00000226888	0	0	0	0	0	2
ENSG00000226889	1	0	0	0	0	0
ENSG00000226890	0	0	0	0	0	0
ENSG00000226891	0	1	0	0	0	0
ENSG00000226899	0	0	0	0	0	0
ENSG00000226900	0	1	3	0	1	0
ENSG00000226902	0	0	0	0	0	0
ENSG00000226903	1	1	0	0	0	0
ENSG00000226904	0	0	0	0	0	0
ENSG00000226905	0	0	0	0	0	0
ENSG00000226906	0	0	0	0	0	0
ENSG00000226908	0	0	0	0	0	0
ENSG00000226912	5	3	0	2	0	0
ENSG00000226913	0	2	3	0	1	0
ENSG00000226915	6	6	2	6	0	1
ENSG00000226917	0	0	0	1	0	0
ENSG00000226918	0	0	0	0	0	0
ENSG00000226919	0	1	0	5	1	0
ENSG00000226920	0	0	0	0	0	0
ENSG00000226921	0	0	0	0	0	0
ENSG00000226925	0	0	0	0	0	0
ENSG00000226926	0	1	1	6	7	4
ENSG00000226927	0	0	0	0	0	0
ENSG00000226928	1	0	0	1	1	0
ENSG00000226929	0	0	0	0	0	0
ENSG00000226930	0	0	0	0	0	0
ENSG00000226933	0	0	2	0	0	1
ENSG00000226935	1	0	0	6	10	5
ENSG00000226937	0	0	0	0	0	0
ENSG00000226938	0	0	0	0	0	0
ENSG00000226939	0	0	0	0	0	0
ENSG00000226941	0	0	0	0	0	0
ENSG00000226942	0	0	0	0	0	1
ENSG00000226943	0	0	0	1	0	0
ENSG00000226944	0	0	0	4	1	4
ENSG00000226945	5	4	6	0	3	3
ENSG00000226946	0	0	0	0	0	0
ENSG00000226947	0	0	0	1	0	0
ENSG00000226948	36	38	19	34	48	48
ENSG00000226949	0	0	0	0	0	0
ENSG00000226950	153	276	194	345	255	396
ENSG00000226952	0	0	0	0	0	0
ENSG00000226953	8	2	0	0	1	2
ENSG00000226954	0	0	0	3	0	0
ENSG00000226955	0	0	0	0	0	0
ENSG00000226956	0	0	0	0	0	0
ENSG00000226957	0	0	0	0	0	0
ENSG00000226960	0	0	0	0	0	0
ENSG00000226961	1	1	2	1	0	0
ENSG00000226962	0	0	0	0	0	0
ENSG00000226963	1	0	0	0	1	3
ENSG00000226964	13	10	4	10	10	11
ENSG00000226965	0	0	0	0	0	0
ENSG00000226967	0	0	1	2	2	0
ENSG00000226968	0	0	0	0	0	0
ENSG00000226969	0	0	0	0	0	0
ENSG00000226970	32	43	52	61	51	66
ENSG00000226971	5	4	5	10	10	7
ENSG00000226972	2	1	0	1	0	1
ENSG00000226973	0	0	0	0	0	0
ENSG00000226976	417	473	252	889	368	705
ENSG00000226977	1	0	1	0	0	0
ENSG00000226978	0	0	0	0	0	0
ENSG00000226979	0	0	0	1	0	1
ENSG00000226981	2	0	1	0	0	0
ENSG00000226982	5	2	20	10	14	10
ENSG00000226983	0	0	0	1	0	0
ENSG00000226984	0	0	0	0	0	0
ENSG00000226985	0	0	0	1	0	1
ENSG00000226986	28	70	15	24	34	53
ENSG00000226987	0	0	0	0	0	0
ENSG00000226989	1	0	0	1	0	0
ENSG00000226990	0	0	0	0	0	0
ENSG00000226991	0	0	0	0	0	0
ENSG00000226992	2	1	18	5	4	2
ENSG00000226994	2	0	0	0	0	1
ENSG00000226995	0	0	0	1	0	0
ENSG00000226996	0	0	0	0	0	0
ENSG00000226998	0	0	0	0	0	0
ENSG00000226999	1	0	1	0	0	0
ENSG00000227000	0	0	0	0	1	1
ENSG00000227001	11	12	10	20	9	10
ENSG00000227002	0	0	0	0	0	0
ENSG00000227004	0	0	0	0	0	0
ENSG00000227006	0	0	0	0	0	0
ENSG00000227007	0	0	0	0	1	0
ENSG00000227008	358	430	247	263	224	411
ENSG00000227009	0	0	0	1	0	0
ENSG00000227011	0	0	0	0	0	0
ENSG00000227012	0	0	0	0	0	0
ENSG00000227013	0	0	0	0	0	0
ENSG00000227014	2	4	0	6	0	1
ENSG00000227015	0	0	0	0	0	0
ENSG00000227016	0	0	0	0	0	0
ENSG00000227017	0	0	0	0	0	0
ENSG00000227018	15	22	36	19	25	13
ENSG00000227019	0	0	0	0	0	0
ENSG00000227021	0	0	0	0	0	0
ENSG00000227023	0	1	0	0	0	0
ENSG00000227028	4	3	3	2	2	4
ENSG00000227029	0	0	0	0	0	0
ENSG00000227032	0	0	0	1	0	0
ENSG00000227033	0	0	0	0	0	0
ENSG00000227034	8	10	9	5	6	9
ENSG00000227035	0	1	0	0	0	0
ENSG00000227036	66	71	58	140	74	92
ENSG00000227038	0	0	0	0	0	0
ENSG00000227039	1	1	0	2	1	0
ENSG00000227040	14	4	13	3	2	5
ENSG00000227042	0	0	0	0	0	0
ENSG00000227043	0	0	0	1	0	1
ENSG00000227045	0	0	0	0	0	0
ENSG00000227047	0	0	0	0	0	0
ENSG00000227048	0	0	0	1	1	0
ENSG00000227050	0	0	0	0	0	0
ENSG00000227051	1142	1185	783	1497	851	966
ENSG00000227053	9	7	11	4	2	1
