cell_id	sample_id	blinded_cohort	seurat_cluster	n_counts	n_features	percent_mito
cell_02273	sample_06	cohort_beta	5	6635.0	2168	9.07309721175584
cell_02274	sample_06	cohort_beta	7	2778.0	1338	5.075593952483802
cell_02275	sample_06	cohort_beta	8	11577.0	3217	7.69629437678155
cell_02276	sample_06	cohort_beta	6	3020.0	1171	18.046357615894042
cell_02277	sample_06	cohort_beta	2	4129.0	1600	6.732865100508597
cell_02278	sample_06	cohort_beta	1	16460.0	3417	2.8311057108140947
cell_02279	sample_06	cohort_beta	1	5907.0	1896	4.062976130015236
cell_02280	sample_06	cohort_beta	0	4265.0	1867	11.090269636576789
cell_02281	sample_06	cohort_beta	7	5766.0	2022	8.37669094693028
cell_02282	sample_06	cohort_beta	2	8168.0	2596	4.689030362389814
cell_02283	sample_06	cohort_beta	5	6597.0	1906	6.563589510383508
cell_02284	sample_06	cohort_beta	4	6286.0	1887	2.4498886414253898
cell_02285	sample_06	cohort_beta	1	7452.0	2302	4.643048845947397
cell_02286	sample_06	cohort_beta	1	6193.0	1614	4.601969966090748
cell_02287	sample_06	cohort_beta	4	11904.0	2478	6.300403225806452
cell_02288	sample_06	cohort_beta	0	3173.0	1088	21.336274818783487
cell_02289	sample_06	cohort_beta	0	11890.0	3299	5.475189234650967
cell_02290	sample_06	cohort_beta	1	7554.0	2299	3.759597564204395
cell_02291	sample_06	cohort_beta	5	11187.0	2950	6.096361848574238
cell_02292	sample_06	cohort_beta	0	6638.0	2366	9.294968363965049
cell_02293	sample_06	cohort_beta	1	7967.0	2027	3.677670390360236
cell_02294	sample_06	cohort_beta	0	6873.0	2127	12.01804161210534
cell_02295	sample_06	cohort_beta	2	6530.0	2293	6.906584992343031
cell_02296	sample_06	cohort_beta	3	3402.0	1157	3.909465020576132
cell_02297	sample_06	cohort_beta	6	1660.0	683	24.457831325301203
cell_02298	sample_06	cohort_beta	0	6913.0	2423	15.781860263272096
cell_02299	sample_06	cohort_beta	4	3960.0	1272	5.025252525252525
cell_02300	sample_06	cohort_beta	1	2350.0	1041	6.042553191489362
cell_02301	sample_06	cohort_beta	2	2218.0	927	5.184851217312895
cell_02302	sample_06	cohort_beta	2	7807.0	2144	15.691046496733701
cell_02303	sample_06	cohort_beta	6	2825.0	897	13.699115044247787
cell_02304	sample_06	cohort_beta	1	9797.0	2301	4.756558130039808
cell_02305	sample_06	cohort_beta	2	3955.0	1599	12.64222503160556
cell_02306	sample_06	cohort_beta	2	6539.0	2107	2.8444716317479735
cell_02307	sample_06	cohort_beta	8	13951.0	3693	5.748691850046591
cell_02308	sample_06	cohort_beta	2	4789.0	1597	12.695761119231571
cell_02309	sample_06	cohort_beta	4	9438.0	2352	4.662004662004662
cell_02310	sample_06	cohort_beta	1	9005.0	2830	8.4952803997779
cell_02311	sample_06	cohort_beta	1	7718.0	2096	4.197978750971754
cell_02312	sample_06	cohort_beta	1	7899.0	2224	4.620838080769718
cell_02313	sample_06	cohort_beta	2	8625.0	2362	5.6231884057971016
cell_02314	sample_06	cohort_beta	5	5015.0	1665	8.015952143569292
cell_02315	sample_06	cohort_beta	4	7893.0	2065	2.381857341948562
cell_02316	sample_06	cohort_beta	0	9262.0	2898	4.577844957892464
cell_02317	sample_06	cohort_beta	0	5229.0	2124	6.712564543889846
cell_02318	sample_06	cohort_beta	3	12170.0	3136	6.014790468364831
cell_02319	sample_06	cohort_beta	4	6738.0	1876	12.09557732264767
cell_02320	sample_06	cohort_beta	3	4031.0	1619	6.177127263706277
cell_02321	sample_06	cohort_beta	4	1620.0	992	9.753086419753085
cell_02322	sample_06	cohort_beta	0	13836.0	3602	6.020526163631107
cell_02323	sample_06	cohort_beta	4	8867.0	2336	4.838163978797789
cell_02324	sample_06	cohort_beta	0	6887.0	2245	5.023958182082184
cell_02325	sample_06	cohort_beta	7	10115.0	2896	5.50667325753831
cell_02326	sample_06	cohort_beta	1	7650.0	2058	4.823529411764706
cell_02327	sample_06	cohort_beta	3	7939.0	2318	5.378511147499685
cell_02328	sample_06	cohort_beta	3	4996.0	1620	3.3026421136909527
cell_02329	sample_06	cohort_beta	3	9804.0	2528	9.404324765401876
cell_02330	sample_06	cohort_beta	0	8174.0	2358	7.02226572057744
cell_02331	sample_06	cohort_beta	5	10296.0	3026	2.836052836052836
cell_02332	sample_06	cohort_beta	6	1240.0	656	5.483870967741936
cell_02333	sample_06	cohort_beta	0	5907.0	2179	4.655493482309125
cell_02334	sample_06	cohort_beta	2	5771.0	1974	6.87922370473055
cell_02335	sample_06	cohort_beta	5	14374.0	3241	4.2855155141227215
cell_02336	sample_06	cohort_beta	2	5527.0	1637	5.645015379048308
cell_02337	sample_06	cohort_beta	1	4258.0	1557	5.683419445749178
cell_02338	sample_06	cohort_beta	2	2760.0	1273	5.6521739130434785
cell_02339	sample_06	cohort_beta	4	7860.0	1903	1.2595419847328244
cell_02340	sample_06	cohort_beta	0	11651.0	3449	5.441592996309329
cell_02341	sample_06	cohort_beta	5	15484.0	3878	4.126840609661587
cell_02342	sample_06	cohort_beta	3	4059.0	1460	10.445922641044593
cell_02343	sample_06	cohort_beta	5	11899.0	2740	3.361627027481301
cell_02344	sample_06	cohort_beta	2	6344.0	2150	7.40857503152585
cell_02345	sample_06	cohort_beta	3	3343.0	1477	10.230332037092433
cell_02346	sample_06	cohort_beta	1	8120.0	2288	3.386699507389163
cell_02347	sample_06	cohort_beta	5	4382.0	1593	10.543130990415335
cell_02348	sample_06	cohort_beta	0	13119.0	3284	6.944126838935895
cell_02349	sample_06	cohort_beta	5	11473.0	2653	6.057700688573172
cell_02350	sample_06	cohort_beta	2	11827.0	3296	4.244525238860235
cell_02351	sample_06	cohort_beta	2	7300.0	2659	9.301369863013699
cell_02352	sample_06	cohort_beta	6	2283.0	903	11.344721857205432
cell_02353	sample_06	cohort_beta	3	7638.0	2286	6.389107096098455
cell_02354	sample_06	cohort_beta	1	6664.0	1932	3.571428571428571
cell_02355	sample_06	cohort_beta	6	1943.0	747	23.829130211013897
cell_02356	sample_06	cohort_beta	4	5471.0	1968	4.587826722719796
cell_02357	sample_06	cohort_beta	5	8799.0	2088	9.466984884645981
cell_02358	sample_06	cohort_beta	2	1454.0	845	10.041265474552958
cell_02359	sample_06	cohort_beta	2	6885.0	1887	14.451706608569353
cell_02360	sample_06	cohort_beta	0	7486.0	2115	10.780122896072669
cell_02361	sample_06	cohort_beta	2	5841.0	1860	3.6637562061290874
cell_02362	sample_06	cohort_beta	0	13429.0	2741	12.763422443964552
cell_02363	sample_06	cohort_beta	2	9327.0	2797	5.53232550659376
cell_02364	sample_06	cohort_beta	3	7057.0	2240	3.8684993623352697
cell_02365	sample_06	cohort_beta	4	5535.0	1758	4.896115627822946
cell_02366	sample_06	cohort_beta	1	10643.0	2995	5.599924833223715
cell_02367	sample_06	cohort_beta	7	12388.0	2911	7.168227316758154
cell_02368	sample_06	cohort_beta	2	7871.0	2551	7.368822258925169
cell_02369	sample_06	cohort_beta	0	10313.0	3149	6.583923203723456
cell_02370	sample_06	cohort_beta	1	8456.0	2175	3.6660359508041624
cell_02371	sample_06	cohort_beta	6	2734.0	1067	22.421360643745427
cell_02372	sample_06	cohort_beta	0	8404.0	2397	15.373631603998097
cell_02373	sample_06	cohort_beta	0	5209.0	1945	11.211364945287002
cell_02374	sample_06	cohort_beta	7	2947.0	1360	8.415337631489649
cell_02375	sample_06	cohort_beta	1	7174.0	1948	10.259269584611095
cell_02376	sample_06	cohort_beta	0	1325.0	824	5.660377358490567
cell_02377	sample_06	cohort_beta	7	13411.0	3479	6.174036238908358
cell_02378	sample_06	cohort_beta	0	9501.0	2669	14.693190190506261
cell_02379	sample_06	cohort_beta	5	7223.0	2265	8.362176381005122
cell_02380	sample_06	cohort_beta	1	6275.0	1737	4.366533864541832
cell_02381	sample_06	cohort_beta	4	8043.0	2252	3.4688549048862365
cell_02382	sample_06	cohort_beta	3	3377.0	1219	5.359786793011549
cell_02383	sample_06	cohort_beta	0	4503.0	1549	5.818343326671108
cell_02384	sample_06	cohort_beta	0	13921.0	3663	5.545578622225414
cell_02385	sample_06	cohort_beta	4	3789.0	1162	5.859065716547902
cell_02386	sample_06	cohort_beta	1	5581.0	1499	4.55115570686257
cell_02387	sample_06	cohort_beta	0	5205.0	1941	6.2055715658021136
cell_02388	sample_06	cohort_beta	8	14724.0	3609	8.414832925835372
cell_02389	sample_06	cohort_beta	6	2202.0	931	24.97729336966394
cell_02390	sample_06	cohort_beta	2	6771.0	2075	10.988037217545415
cell_02391	sample_06	cohort_beta	1	7284.0	1971	12.548050521691378
cell_02392	sample_06	cohort_beta	1	3104.0	1218	4.478092783505154
cell_02393	sample_06	cohort_beta	1	9370.0	2323	13.223052294557098
cell_02394	sample_06	cohort_beta	0	18970.0	4281	4.981549815498155
cell_02395	sample_06	cohort_beta	0	5381.0	2249	1.7840550083627578
cell_02396	sample_06	cohort_beta	7	4630.0	1845	6.93304535637149
cell_02397	sample_06	cohort_beta	5	4194.0	1766	7.963757749165475
cell_02398	sample_06	cohort_beta	6	1655.0	631	20.0
cell_02399	sample_06	cohort_beta	7	10478.0	3206	4.752815422790609
cell_02400	sample_06	cohort_beta	3	7681.0	2297	6.600703033459185
cell_02401	sample_06	cohort_beta	1	3706.0	1453	5.5585536967080404
cell_02402	sample_06	cohort_beta	0	9555.0	3051	4.175824175824175
cell_02403	sample_06	cohort_beta	0	7095.0	2127	4.411557434813249
cell_02404	sample_06	cohort_beta	6	1164.0	529	19.759450171821307
